date,1. open,2. high,3. low,4. close,5. volume
2020-11-27 05:57:00,214.69,214.69,214.69,214.69,500.0
2020-11-27 05:10:00,214.75,214.75,214.75,214.75,380.0
2020-11-27 05:07:00,214.75,214.75,214.75,214.75,280.0
2020-11-27 04:07:00,214.75,214.75,214.75,214.75,491.0
2020-11-27 04:05:00,214.75,214.75,214.75,214.75,145.0
2020-11-27 04:02:00,214.66,214.66,214.66,214.66,264.0
2020-11-27 04:01:00,214.61,214.61,214.61,214.61,1614.0
2020-11-25 20:00:00,213.99,213.99,213.9,213.9,1671.0
2020-11-25 19:59:00,214.0,214.0,214.0,214.0,279.0
2020-11-25 19:57:00,214.0,214.0,214.0,214.0,285.0
2020-11-25 19:56:00,214.02,214.03,214.0,214.0,704.0
2020-11-25 19:55:00,214.08,214.08,214.03,214.03,821.0
2020-11-25 19:54:00,214.12,214.12,214.06,214.06,2190.0
2020-11-25 19:53:00,214.27,214.27,214.13,214.13,10952.0
2020-11-25 19:51:00,214.14,214.14,214.14,214.14,954.0
2020-11-25 19:48:00,214.2,214.2,214.2,214.2,320.0
2020-11-25 19:46:00,214.14,214.14,214.14,214.14,215.0
2020-11-25 19:43:00,214.14,214.14,214.13,214.13,366.0
2020-11-25 19:33:00,214.25,214.25,214.25,214.25,642.0
2020-11-25 19:23:00,214.3,214.3,214.3,214.3,305.0
2020-11-25 18:57:00,214.42,214.42,214.42,214.42,308.0
2020-11-25 18:54:00,214.27,214.43,214.27,214.43,782.0
2020-11-25 18:52:00,214.27,214.27,214.27,214.27,740.0
2020-11-25 18:40:00,214.25,214.25,214.25,214.25,484.0
2020-11-25 18:39:00,214.25,214.25,214.25,214.25,155.0
2020-11-25 18:16:00,214.2,214.2,214.2,214.2,251.0
2020-11-25 18:14:00,214.39,214.39,214.39,214.39,447.0
2020-11-25 18:13:00,214.2,214.2,214.2,214.2,100.0
2020-11-25 18:12:00,214.15,214.2,214.15,214.2,890.0
2020-11-25 18:09:00,214.08,214.08,214.08,214.08,135.0
2020-11-25 18:08:00,214.08,214.08,214.08,214.08,116.0
2020-11-25 17:57:00,214.1,214.1,214.1,214.1,385.0
2020-11-25 17:56:00,214.07,214.07,214.07,214.07,207.0
2020-11-25 17:50:00,214.09,214.09,214.07,214.07,481.0
2020-11-25 17:45:00,214.11,214.11,214.08,214.08,517.0
2020-11-25 17:41:00,214.08,214.08,214.08,214.08,106.0
2020-11-25 17:37:00,214.1,214.1,214.1,214.1,960.0
2020-11-25 17:29:00,214.07,214.07,214.07,214.07,25726.0
2020-11-25 17:27:00,214.07,214.07,214.07,214.07,297.0
2020-11-25 17:24:00,214.1,214.1,214.1,214.1,449.0
2020-11-25 17:23:00,214.16,214.16,214.16,214.16,114.0
2020-11-25 17:22:00,214.14,214.15,214.14,214.15,580.0
2020-11-25 17:21:00,214.11,214.14,214.11,214.14,577.0
2020-11-25 17:19:00,214.1,214.1,214.1,214.1,337.0
2020-11-25 17:15:00,214.08,214.1,214.08,214.1,994.0
2020-11-25 17:14:00,214.08,214.08,214.08,214.08,394.0
2020-11-25 17:13:00,214.07,214.07,214.07,214.07,433.0
2020-11-25 17:10:00,214.07,214.07,214.07,214.07,397.0
2020-11-25 17:06:00,214.0,214.0,214.0,214.0,347.0
2020-11-25 17:05:00,214.01,214.01,214.01,214.01,164.0
2020-11-25 16:54:00,214.1,214.1,214.1,214.1,207.0
2020-11-25 16:52:00,214.14,214.15,214.14,214.15,2026.0
2020-11-25 16:46:00,214.17,214.17,214.17,214.17,215.0
2020-11-25 16:45:00,214.01,214.01,214.01,214.01,145.0
2020-11-25 16:44:00,214.01,214.18,214.01,214.18,887.0
2020-11-25 16:43:00,213.94,214.2,213.94,214.2,1793.0
2020-11-25 16:42:00,214.12,214.3,214.01,214.01,4325.0
2020-11-25 16:40:00,213.94,213.94,213.94,213.94,209.0
2020-11-25 16:37:00,213.98,214.0,213.98,214.0,740.0
2020-11-25 16:35:00,213.93,213.93,213.9,213.9,443.0
2020-11-25 16:33:00,213.95,213.96,213.95,213.96,686.0
2020-11-25 16:32:00,213.95,213.95,213.95,213.95,2308.0
2020-11-25 16:29:00,213.95,213.95,213.95,213.95,311.0
2020-11-25 16:22:00,213.9999,213.9999,213.9999,213.9999,227.0
2020-11-25 16:21:00,213.87,213.87,213.87,213.87,258.0
2020-11-25 16:16:00,213.95,213.95,213.95,213.95,2806.0
2020-11-25 16:15:00,213.8486,214.1,213.8486,214.1,1421.0
2020-11-25 16:14:00,214.0,214.1,214.0,214.1,2119.0
2020-11-25 16:13:00,213.87,213.87,213.87,213.87,1185.0
2020-11-25 16:12:00,214.14,214.14,214.02,214.02,646.0
2020-11-25 16:11:00,213.9,214.1,213.9,214.1,87680.0
2020-11-25 16:08:00,213.87,213.87,213.87,213.87,400287.0
2020-11-25 16:07:00,213.88,213.88,213.87,213.87,21998.0
2020-11-25 16:06:00,213.98,213.98,213.98,213.98,586.0
2020-11-25 16:05:00,213.98,213.98,213.98,213.98,10628.0
2020-11-25 16:04:00,213.9358,213.95,213.8802,213.95,698.0
2020-11-25 16:03:00,213.87,213.92,213.87,213.92,657.0
2020-11-25 16:02:00,213.87,213.87,213.87,213.87,559530.0
2020-11-25 16:01:00,213.74,213.87,213.74,213.87,449357.0
2020-11-25 16:00:00,213.79,213.99,213.44,213.75,495299.0
2020-11-25 15:59:00,213.58,213.825,213.55,213.79,182959.0
2020-11-25 15:58:00,213.67,213.68,213.51,213.585,165411.0
2020-11-25 15:57:00,213.815,213.815,213.67,213.67,137065.0
2020-11-25 15:56:00,214.0,214.11,213.75,213.82,185386.0
2020-11-25 15:55:00,214.0636,214.17,213.96,214.0,145724.0
2020-11-25 15:54:00,214.065,214.15,214.06,214.07,71232.0
2020-11-25 15:53:00,214.02,214.1,214.02,214.07,55474.0
2020-11-25 15:52:00,214.14,214.17,213.95,214.03,57919.0
2020-11-25 15:51:00,214.11,214.17,213.93,214.15,107193.0
2020-11-25 15:50:00,214.12,214.1271,214.01,214.12,84217.0
2020-11-25 15:49:00,214.23,214.25,214.1,214.115,54863.0
2020-11-25 15:48:00,214.325,214.4,214.22,214.2421,41551.0
2020-11-25 15:47:00,214.39,214.45,214.29,214.33,49486.0
2020-11-25 15:46:00,214.29,214.39,214.23,214.38,62472.0
2020-11-25 15:45:00,214.36,214.365,214.25,214.29,31681.0
2020-11-25 15:44:00,214.228,214.37,214.2,214.36,31085.0
2020-11-25 15:43:00,214.32,214.3498,214.2101,214.2101,36198.0
2020-11-25 15:42:00,214.28,214.3199,214.21,214.3199,29514.0
2020-11-25 15:41:00,214.1326,214.31,214.1326,214.27,52906.0
2020-11-25 15:40:00,214.1536,214.27,214.13,214.13,36616.0
2020-11-25 15:39:00,214.2,214.32,214.15,214.15,38360.0
2020-11-25 15:38:00,214.2501,214.34,214.2,214.22,41056.0
2020-11-25 15:37:00,214.38,214.38,214.26,214.27,41289.0
2020-11-25 15:36:00,214.42,214.4664,214.26,214.398,53879.0
2020-11-25 15:35:00,214.4,214.48,214.375,214.43,41954.0
2020-11-25 15:34:00,214.426,214.47,214.4,214.4052,33768.0
2020-11-25 15:33:00,214.4613,214.5,214.42,214.42,35498.0
2020-11-25 15:32:00,214.3458,214.48,214.34,214.45,35914.0
2020-11-25 15:31:00,214.37,214.49,214.3302,214.35,71329.0
2020-11-25 15:30:00,214.325,214.39,214.325,214.38,42915.0
2020-11-25 15:29:00,214.195,214.345,214.195,214.325,63951.0
2020-11-25 15:28:00,214.11,214.22,214.07,214.19,40511.0
2020-11-25 15:27:00,214.125,214.18,214.1,214.125,23634.0
2020-11-25 15:26:00,214.1101,214.17,214.08,214.12,20039.0
2020-11-25 15:25:00,214.04,214.19,214.03,214.115,38168.0
2020-11-25 15:24:00,214.01,214.055,213.94,214.0221,28578.0
2020-11-25 15:23:00,213.95,214.1099,213.92,214.01,45774.0
2020-11-25 15:22:00,213.98,214.0,213.95,213.955,21141.0
2020-11-25 15:21:00,213.97,214.0,213.95,213.975,30257.0
2020-11-25 15:20:00,213.98,214.0,213.95,213.9612,28604.0
2020-11-25 15:19:00,213.87,213.98,213.87,213.98,34824.0
2020-11-25 15:18:00,213.94,213.9699,213.86,213.88,25431.0
2020-11-25 15:17:00,214.1,214.1,213.92,213.95,70378.0
2020-11-25 15:16:00,214.18,214.24,214.095,214.1,37762.0
2020-11-25 15:15:00,214.14,214.21,214.14,214.175,23471.0
2020-11-25 15:14:00,214.19,214.2,214.12,214.13,43621.0
2020-11-25 15:13:00,214.12,214.21,214.1052,214.198,41235.0
2020-11-25 15:12:00,214.005,214.17,214.005,214.13,61285.0
2020-11-25 15:11:00,213.9,214.01,213.87,214.01,37656.0
2020-11-25 15:10:00,213.865,213.91,213.81,213.89,30503.0
2020-11-25 15:09:00,213.84,213.9,213.82,213.8779,23496.0
2020-11-25 15:08:00,213.8588,213.9,213.77,213.83,25939.0
2020-11-25 15:07:00,213.7836,213.89,213.78,213.86,31346.0
2020-11-25 15:06:00,213.895,213.9,213.775,213.79,28019.0
2020-11-25 15:05:00,213.93,213.96,213.88,213.9,24636.0
2020-11-25 15:04:00,213.7956,213.9289,213.7911,213.92,39838.0
2020-11-25 15:03:00,213.8856,213.89,213.77,213.7901,37177.0
2020-11-25 15:02:00,213.921,213.98,213.8716,213.9,25938.0
2020-11-25 15:01:00,213.97,213.98,213.88,213.93,33713.0
2020-11-25 15:00:00,214.0326,214.07,213.9621,213.97,13177.0
2020-11-25 14:59:00,214.0,214.07,214.0,214.05,20468.0
2020-11-25 14:58:00,213.9,214.04,213.88,214.0,28230.0
2020-11-25 14:57:00,214.0674,214.07,213.89,213.895,36120.0
2020-11-25 14:56:00,213.94,214.112,213.94,214.07,111762.0
2020-11-25 14:55:00,213.89,213.95,213.82,213.94,23532.0
2020-11-25 14:54:00,213.85,213.927,213.84,213.88,21251.0
2020-11-25 14:53:00,213.92,213.93,213.82,213.865,31540.0
2020-11-25 14:52:00,213.93,213.96,213.89,213.89,22437.0
2020-11-25 14:51:00,213.88,213.95,213.87,213.93,27980.0
2020-11-25 14:50:00,213.9,213.9399,213.87,213.88,21330.0
2020-11-25 14:49:00,213.92,213.9371,213.88,213.9,20848.0
2020-11-25 14:48:00,213.89,213.9289,213.88,213.9289,16549.0
2020-11-25 14:47:00,213.89,213.9188,213.86,213.8979,22112.0
2020-11-25 14:46:00,213.7918,213.92,213.7918,213.9,31018.0
2020-11-25 14:45:00,213.79,213.85,213.72,213.79,17299.0
2020-11-25 14:44:00,213.865,213.88,213.77,213.8001,24493.0
2020-11-25 14:43:00,213.92,213.95,213.86,213.87,20982.0
2020-11-25 14:42:00,213.84,213.91,213.83,213.8821,20766.0
2020-11-25 14:41:00,213.8346,213.9,213.82,213.83,31300.0
2020-11-25 14:40:00,213.835,213.84,213.806,213.825,19403.0
2020-11-25 14:39:00,213.815,213.88,213.8,213.84,27774.0
2020-11-25 14:38:00,213.81,213.83,213.755,213.82,20050.0
2020-11-25 14:37:00,213.87,213.87,213.77,213.83,30031.0
2020-11-25 14:36:00,213.94,213.95,213.8856,213.89,26870.0
2020-11-25 14:35:00,213.9,213.98,213.85,213.95,24235.0
2020-11-25 14:34:00,213.9,213.945,213.89,213.9,18868.0
2020-11-25 14:33:00,213.9256,213.9256,213.88,213.91,23480.0
2020-11-25 14:32:00,213.98,213.98,213.915,213.93,28706.0
2020-11-25 14:31:00,213.85,213.99,213.8318,213.97,30594.0
2020-11-25 14:30:00,213.9,213.93,213.8388,213.86,23800.0
2020-11-25 14:29:00,213.835,213.92,213.835,213.903,25619.0
2020-11-25 14:28:00,213.78,213.855,213.77,213.85,17169.0
2020-11-25 14:27:00,213.79,213.83,213.7714,213.775,19474.0
2020-11-25 14:26:00,213.79,213.836,213.7691,213.79,21117.0
2020-11-25 14:25:00,213.81,213.84,213.76,213.79,30660.0
2020-11-25 14:24:00,213.77,213.85,213.74,213.82,35625.0
2020-11-25 14:23:00,213.74,213.78,213.69,213.78,24794.0
2020-11-25 14:22:00,213.75,213.8,213.715,213.75,29506.0
2020-11-25 14:21:00,213.71,213.79,213.67,213.7574,27468.0
2020-11-25 14:20:00,213.69,213.75,213.68,213.715,21628.0
2020-11-25 14:19:00,213.6056,213.7,213.6056,213.69,16596.0
2020-11-25 14:18:00,213.64,213.6779,213.6,213.61,16747.0
2020-11-25 14:17:00,213.59,213.78,213.59,213.64,41569.0
2020-11-25 14:16:00,213.47,213.6271,213.41,213.62,20621.0
2020-11-25 14:15:00,213.44,213.56,213.435,213.47,23550.0
2020-11-25 14:14:00,213.41,213.4459,213.38,213.44,25919.0
2020-11-25 14:13:00,213.455,213.5199,213.425,213.425,27393.0
2020-11-25 14:12:00,213.3636,213.5,213.3,213.4532,28539.0
2020-11-25 14:11:00,213.57,213.58,213.35,213.4,60588.0
2020-11-25 14:10:00,213.655,213.66,213.53,213.57,26745.0
2020-11-25 14:09:00,213.735,213.735,213.64,213.66,15340.0
2020-11-25 14:08:00,213.73,213.7547,213.65,213.74,27413.0
2020-11-25 14:07:00,213.69,213.8,213.68,213.725,25227.0
2020-11-25 14:06:00,213.71,213.72,213.5838,213.71,26333.0
2020-11-25 14:05:00,213.71,213.72,213.61,213.7002,22718.0
2020-11-25 14:04:00,213.77,213.77,213.6236,213.7279,24080.0
2020-11-25 14:03:00,213.76,213.83,213.62,213.78,25525.0
2020-11-25 14:02:00,213.7736,213.82,213.69,213.76,17888.0
2020-11-25 14:01:00,213.81,213.81,213.7621,213.78,15300.0
2020-11-25 14:00:00,213.8853,213.91,213.8,213.8212,14036.0
2020-11-25 13:59:00,213.9,213.92,213.83,213.88,17492.0
2020-11-25 13:58:00,213.87,213.95,213.855,213.895,28669.0
2020-11-25 13:57:00,213.83,213.96,213.8102,213.87,35510.0
2020-11-25 13:56:00,213.86,213.87,213.8,213.848,20981.0
2020-11-25 13:55:00,213.805,213.92,213.805,213.86,37870.0
2020-11-25 13:54:00,213.735,213.83,213.7318,213.81,18515.0
2020-11-25 13:53:00,213.685,213.745,213.6618,213.745,20947.0
2020-11-25 13:52:00,213.59,213.69,213.59,213.685,19001.0
2020-11-25 13:51:00,213.63,213.64,213.58,213.59,19985.0
2020-11-25 13:50:00,213.53,213.6358,213.53,213.6358,14608.0
2020-11-25 13:49:00,213.54,213.55,213.4818,213.53,19507.0
2020-11-25 13:48:00,213.53,213.5783,213.5001,213.55,17660.0
2020-11-25 13:47:00,213.515,213.53,213.414,213.5079,15514.0
2020-11-25 13:46:00,213.6,213.63,213.49,213.5299,19188.0
2020-11-25 13:45:00,213.61,213.7,213.6,213.65,14714.0
2020-11-25 13:44:00,213.52,213.6499,213.52,213.61,21146.0
2020-11-25 13:43:00,213.465,213.535,213.45,213.5314,15087.0
2020-11-25 13:42:00,213.4536,213.47,213.38,213.47,16382.0
2020-11-25 13:41:00,213.48,213.48,213.41,213.46,26011.0
2020-11-25 13:40:00,213.42,213.5,213.41,213.475,19651.0
2020-11-25 13:39:00,213.41,213.4301,213.38,213.42,16261.0
2020-11-25 13:38:00,213.4175,213.46,213.4,213.41,28990.0
2020-11-25 13:37:00,213.32,213.4,213.31,213.4,25961.0
2020-11-25 13:36:00,213.33,213.36,213.28,213.32,22301.0
2020-11-25 13:35:00,213.35,213.35,213.275,213.3399,17058.0
2020-11-25 13:34:00,213.224,213.398,213.215,213.37,38804.0
2020-11-25 13:33:00,213.18,213.2617,213.16,213.22,32565.0
2020-11-25 13:32:00,213.115,213.19,213.115,213.18,28908.0
2020-11-25 13:31:00,213.25,213.29,213.1044,213.105,67558.0
2020-11-25 13:30:00,213.39,213.3911,213.225,213.27,34432.0
2020-11-25 13:29:00,213.4775,213.4814,213.37,213.395,40086.0
2020-11-25 13:28:00,213.5037,213.52,213.48,213.48,12693.0
2020-11-25 13:27:00,213.56,213.56,213.47,213.51,27281.0
2020-11-25 13:26:00,213.58,213.6,213.56,213.56,11681.0
2020-11-25 13:25:00,213.57,213.61,213.56,213.57,25838.0
2020-11-25 13:24:00,213.55,213.57,213.51,213.56,28309.0
2020-11-25 13:23:00,213.61,213.62,213.55,213.5538,20311.0
2020-11-25 13:22:00,213.68,213.68,213.6,213.61,15623.0
2020-11-25 13:21:00,213.72,213.74,213.61,213.69,27832.0
2020-11-25 13:20:00,213.7,213.72,213.68,213.71,23285.0
2020-11-25 13:19:00,213.72,213.74,213.68,213.69,25284.0
2020-11-25 13:18:00,213.85,213.88,213.74,213.75,25166.0
2020-11-25 13:17:00,213.785,213.87,213.78,213.835,24695.0
2020-11-25 13:16:00,213.79,213.82,213.74,213.77,18891.0
2020-11-25 13:15:00,213.78,213.84,213.75,213.77,24488.0
2020-11-25 13:14:00,213.87,213.88,213.7103,213.8,42155.0
2020-11-25 13:13:00,213.92,213.92,213.83,213.83,31975.0
2020-11-25 13:12:00,213.8911,213.92,213.87,213.92,12605.0
2020-11-25 13:11:00,213.87,213.9199,213.8388,213.895,19758.0
2020-11-25 13:10:00,213.82,213.89,213.81,213.86,18793.0
2020-11-25 13:09:00,213.9,213.92,213.8,213.84,21158.0
2020-11-25 13:08:00,213.87,213.99,213.87,213.92,32485.0
2020-11-25 13:07:00,213.865,213.89,213.81,213.86,21399.0
2020-11-25 13:06:00,213.82,213.899,213.81,213.85,32777.0
2020-11-25 13:05:00,213.77,213.8289,213.77,213.8289,17390.0
2020-11-25 13:04:00,213.73,213.77,213.71,213.7682,22916.0
2020-11-25 13:03:00,213.71,213.78,213.71,213.74,25079.0
2020-11-25 13:02:00,213.62,213.71,213.61,213.7098,37457.0
2020-11-25 13:01:00,213.59,213.63,213.55,213.62,23601.0
2020-11-25 13:00:00,213.63,213.64,213.5889,213.59,13180.0
2020-11-25 12:59:00,213.66,213.67,213.59,213.64,34211.0
2020-11-25 12:58:00,213.59,213.68,213.5599,213.66,31992.0
2020-11-25 12:57:00,213.5748,213.645,213.56,213.6,14148.0
2020-11-25 12:56:00,213.58,213.65,213.5735,213.5735,23404.0
2020-11-25 12:55:00,213.67,213.6799,213.5648,213.5648,32028.0
2020-11-25 12:54:00,213.475,213.65,213.475,213.65,46480.0
2020-11-25 12:53:00,213.43,213.47,213.38,213.47,14638.0
2020-11-25 12:52:00,213.43,213.44,213.4,213.41,14347.0
2020-11-25 12:51:00,213.454,213.49,213.41,213.43,17673.0
2020-11-25 12:50:00,213.39,213.47,213.38,213.46,11995.0
2020-11-25 12:49:00,213.425,213.46,213.4,213.4,21481.0
2020-11-25 12:48:00,213.345,213.43,213.325,213.43,10826.0
2020-11-25 12:47:00,213.39,213.41,213.29,213.34,22221.0
2020-11-25 12:46:00,213.37,213.4599,213.34,213.4,23056.0
2020-11-25 12:45:00,213.39,213.43,213.37,213.38,13633.0
2020-11-25 12:44:00,213.38,213.45,213.35,213.4,21919.0
2020-11-25 12:43:00,213.1327,213.4,213.13,213.395,41581.0
2020-11-25 12:42:00,213.23,213.23,213.09,213.12,27904.0
2020-11-25 12:41:00,213.31,213.31,213.22,213.22,29905.0
2020-11-25 12:40:00,213.28,213.3,213.22,213.29,18803.0
2020-11-25 12:39:00,213.4015,213.41,213.22,213.26,24692.0
2020-11-25 12:38:00,213.399,213.415,213.3797,213.4,18149.0
2020-11-25 12:37:00,213.36,213.4,213.36,213.39,16478.0
2020-11-25 12:36:00,213.38,213.39,213.33,213.37,14511.0
2020-11-25 12:35:00,213.35,213.43,213.331,213.37,16719.0
2020-11-25 12:34:00,213.4,213.42,213.34,213.35,14961.0
2020-11-25 12:33:00,213.4499,213.4799,213.38,213.38,29897.0
2020-11-25 12:32:00,213.48,213.5,213.41,213.45,37267.0
2020-11-25 12:31:00,213.28,213.45,213.27,213.45,35454.0
2020-11-25 12:30:00,213.31,213.32,213.21,213.2667,20541.0
2020-11-25 12:29:00,213.335,213.34,213.2768,213.32,25302.0
2020-11-25 12:28:00,213.35,213.35,213.25,213.3283,35544.0
2020-11-25 12:27:00,213.43,213.47,213.35,213.37,24825.0
2020-11-25 12:26:00,213.41,213.43,213.37,213.43,20646.0
2020-11-25 12:25:00,213.42,213.4562,213.36,213.41,18155.0
2020-11-25 12:24:00,213.36,213.4391,213.3573,213.4,23669.0
2020-11-25 12:23:00,213.335,213.43,213.32,213.375,29409.0
2020-11-25 12:22:00,213.361,213.38,213.25,213.33,35855.0
2020-11-25 12:21:00,213.31,213.38,213.27,213.365,38395.0
2020-11-25 12:20:00,213.11,213.31,213.11,213.3,48080.0
2020-11-25 12:19:00,213.0579,213.1345,213.0,213.1128,20902.0
2020-11-25 12:18:00,213.01,213.055,212.971,213.055,19775.0
2020-11-25 12:17:00,213.0276,213.04,212.96,213.01,33258.0
2020-11-25 12:16:00,213.04,213.108,213.04,213.04,22198.0
2020-11-25 12:15:00,213.0,213.09,213.0,213.02,36743.0
2020-11-25 12:14:00,213.07,213.1,212.95,213.0153,51027.0
2020-11-25 12:13:00,212.91,213.0852,212.91,213.0812,37160.0
2020-11-25 12:12:00,212.75,212.925,212.75,212.9152,42047.0
2020-11-25 12:11:00,212.87,212.89,212.71,212.74,32359.0
2020-11-25 12:10:00,212.76,212.8299,212.7001,212.8236,21523.0
2020-11-25 12:09:00,212.92,212.9447,212.74,212.76,34016.0
2020-11-25 12:08:00,212.96,212.968,212.9037,212.9329,22220.0
2020-11-25 12:07:00,212.99,213.1,212.951,212.966,42728.0
2020-11-25 12:06:00,213.01,213.06,212.93,212.979,35295.0
2020-11-25 12:05:00,213.0,213.0153,212.91,213.0,28544.0
2020-11-25 12:04:00,212.91,213.0,212.87,212.99,19629.0
2020-11-25 12:03:00,212.85,212.9187,212.84,212.905,21899.0
2020-11-25 12:02:00,212.76,212.88,212.76,212.86,23460.0
2020-11-25 12:01:00,212.82,212.86,212.72,212.75,50926.0
2020-11-25 12:00:00,212.95,212.9582,212.8,212.83,31021.0
2020-11-25 11:59:00,212.83,212.99,212.82,212.95,79712.0
2020-11-25 11:58:00,212.651,212.84,212.6201,212.835,35302.0
2020-11-25 11:57:00,212.6436,212.72,212.57,212.66,41740.0
2020-11-25 11:56:00,212.63,212.66,212.56,212.6465,50563.0
2020-11-25 11:55:00,212.63,212.72,212.56,212.63,39969.0
2020-11-25 11:54:00,212.63,212.69,212.59,212.6279,24454.0
2020-11-25 11:53:00,212.635,212.7,212.57,212.64,44874.0
2020-11-25 11:52:00,212.86,212.9,212.57,212.649,63358.0
2020-11-25 11:51:00,212.755,212.85,212.73,212.85,43470.0
2020-11-25 11:50:00,212.72,212.81,212.62,212.763,49698.0
2020-11-25 11:49:00,212.7697,212.825,212.62,212.7,46607.0
2020-11-25 11:48:00,212.81,212.93,212.7701,212.7701,54929.0
2020-11-25 11:47:00,212.76,212.8579,212.64,212.8238,55902.0
2020-11-25 11:46:00,212.88,212.89,212.68,212.78,65223.0
2020-11-25 11:45:00,212.8735,212.91,212.76,212.89,49340.0
2020-11-25 11:44:00,212.8353,212.92,212.69,212.87,72986.0
2020-11-25 11:43:00,212.79,212.95,212.46,212.835,150713.0
2020-11-25 11:42:00,213.23,213.23,212.73,212.79,130061.0
2020-11-25 11:41:00,213.46,213.5263,213.14,213.227,66060.0
2020-11-25 11:40:00,213.64,213.695,213.39,213.48,52581.0
2020-11-25 11:39:00,213.65,213.77,213.56,213.65,64319.0
2020-11-25 11:38:00,213.74,213.74,213.58,213.64,35073.0
2020-11-25 11:37:00,213.73,213.77,213.69,213.77,18345.0
2020-11-25 11:36:00,213.7,213.79,213.7,213.74,17063.0
2020-11-25 11:35:00,213.64,213.7499,213.61,213.7,21857.0
2020-11-25 11:34:00,213.79,213.8,213.63,213.6552,25124.0
2020-11-25 11:33:00,213.83,213.9099,213.79,213.79,25095.0
2020-11-25 11:32:00,213.64,213.87,213.63,213.85,44002.0
2020-11-25 11:31:00,213.52,213.6632,213.515,213.64,58280.0
2020-11-25 11:30:00,213.5092,213.62,213.5092,213.53,29321.0
2020-11-25 11:29:00,213.51,213.57,213.48,213.51,29795.0
2020-11-25 11:28:00,213.39,213.55,213.37,213.51,39849.0
2020-11-25 11:27:00,213.35,213.4,213.3,213.39,78647.0
2020-11-25 11:26:00,213.43,213.43,213.35,213.38,21877.0
2020-11-25 11:25:00,213.4201,213.53,213.4201,213.4432,32010.0
2020-11-25 11:24:00,213.43,213.4332,213.32,213.43,50226.0
2020-11-25 11:23:00,213.55,213.56,213.43,213.4301,37165.0
2020-11-25 11:22:00,213.625,213.6425,213.55,213.56,29318.0
2020-11-25 11:21:00,213.5325,213.63,213.48,213.625,37306.0
2020-11-25 11:20:00,213.65,213.6718,213.46,213.53,45164.0
2020-11-25 11:19:00,213.73,213.76,213.6201,213.65,41355.0
2020-11-25 11:18:00,213.79,213.79,213.72,213.74,26768.0
2020-11-25 11:17:00,213.8,213.859,213.76,213.7801,22665.0
2020-11-25 11:16:00,213.9,213.95,213.81,213.81,26248.0
2020-11-25 11:15:00,213.76,213.93,213.715,213.91,23596.0
2020-11-25 11:14:00,213.67,213.83,213.655,213.77,33839.0
2020-11-25 11:13:00,213.62,213.71,213.58,213.665,45075.0
2020-11-25 11:12:00,213.65,213.65,213.58,213.62,21270.0
2020-11-25 11:11:00,213.7418,213.75,213.5801,213.67,53026.0
2020-11-25 11:10:00,213.71,213.75,213.67,213.75,25899.0
2020-11-25 11:09:00,213.755,213.78,213.67,213.705,31164.0
2020-11-25 11:08:00,213.8,213.81,213.7321,213.76,58638.0
2020-11-25 11:07:00,213.72,213.82,213.71,213.8,33384.0
2020-11-25 11:06:00,213.88,213.9,213.68,213.72,85597.0
2020-11-25 11:05:00,213.91,213.91,213.84,213.88,29650.0
2020-11-25 11:04:00,213.93,213.9599,213.87,213.92,44473.0
2020-11-25 11:03:00,213.79,213.96,213.77,213.92,68699.0
2020-11-25 11:02:00,213.77,213.79,213.69,213.785,46970.0
2020-11-25 11:01:00,213.675,213.81,213.63,213.77,55319.0
2020-11-25 11:00:00,213.595,213.7,213.57,213.67,32715.0
2020-11-25 10:59:00,213.6,213.63,213.56,213.6,38197.0
2020-11-25 10:58:00,213.73,213.745,213.5901,213.5901,30211.0
2020-11-25 10:57:00,213.83,213.84,213.65,213.73,37731.0
2020-11-25 10:56:00,213.94,213.94,213.81,213.826,36883.0
2020-11-25 10:55:00,214.0,214.0025,213.89,213.97,24506.0
2020-11-25 10:54:00,213.91,214.05,213.8924,214.0,46343.0
2020-11-25 10:53:00,213.94,214.0688,213.915,213.935,56619.0
2020-11-25 10:52:00,213.88,213.96,213.88,213.93,39123.0
2020-11-25 10:51:00,213.95,213.955,213.86,213.89,59465.0
2020-11-25 10:50:00,213.87,213.9699,213.79,213.95,34191.0
2020-11-25 10:49:00,213.82,213.95,213.82,213.88,51182.0
2020-11-25 10:48:00,213.815,213.89,213.805,213.825,29307.0
2020-11-25 10:47:00,213.71,213.86,213.69,213.815,38963.0
2020-11-25 10:46:00,213.62,213.75,213.53,213.73,27563.0
2020-11-25 10:45:00,213.78,213.85,213.62,213.625,54647.0
2020-11-25 10:44:00,213.635,213.79,213.635,213.7827,38983.0
2020-11-25 10:43:00,213.56,213.655,213.51,213.63,32415.0
2020-11-25 10:42:00,213.59,213.5999,213.47,213.55,24396.0
2020-11-25 10:41:00,213.665,213.73,213.53,213.61,42116.0
2020-11-25 10:40:00,213.61,213.76,213.6,213.665,46959.0
2020-11-25 10:39:00,213.5782,213.63,213.55,213.61,24499.0
2020-11-25 10:38:00,213.58,213.58,213.47,213.58,33983.0
2020-11-25 10:37:00,213.475,213.63,213.46,213.59,38181.0
2020-11-25 10:36:00,213.38,213.49,213.2761,213.47,39984.0
2020-11-25 10:35:00,213.395,213.41,213.33,213.38,29989.0
2020-11-25 10:34:00,213.4,213.43,213.31,213.395,30752.0
2020-11-25 10:33:00,213.5,213.54,213.3601,213.41,33656.0
